LakeID,Lake_Name,Sample_Name,Sample_Date,ESF_no,UFI_no,Data_Provider,Info_Type,LocationID,Latitude,Longitude,Sample_Depth_m,Secchi_Depth_m,DO_mg.L,Bottom_DO_mg.L,pH,TP_mg.L,Conductance_umho.cm,Temperature_Air_C,Temperature_Water_C,TN_mg.L,TDN_mg.L,Ammonia_mg.L,Nox_mg.L,Nitrate_mg.L,Nitirite_mg.L,True_Color_PTU,Chloride_mg.L,Calcium_mg.L,Chl.a_probe_ug.L,Extracted_Chl_ug.L,ESF_FP_Chl_ug.L,ESF_FB_BGA_ug.L,ESF_Microcystin_mg.L,HAB_Status,Alkalinity_CaCO3_mg.L,DOC_mg.L,UV_254_1.cm,Iron_ug.L,Manganese_ug.L,Arsenic_ug.L,QA,QB,QC,Surface_Area_ha,County,Major_Basin,Water_Class,Screening_2016
0703DER0139A,De Ruyter Reservoir,94-40-06,08/14/1994,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1,2.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,94-40-07,08/28/1994,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,94-40-08,09/11/1994,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,94-40-13,09/11/1994,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-01,06/18/1995,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-11,06/18/1995,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-02,07/03/1995,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-03,07/16/1995,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-12,07/16/1995,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-04,07/30/1995,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-05,08/13/1995,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-13,08/13/1995,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-06,08/27/1995,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-14,08/27/1995,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-07,09/10/1995,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-08,09/24/1995,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,95-40-15,09/24/1995,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,96-40-01,06/16/1996,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,96-40-11,06/16/1996,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,96-40-02,06/30/1996,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,96-40-03,07/14/1996,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,3.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,96-40-04,07/28/1996,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,96-40-12,07/28/1996,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,96-40-05,08/11/1996,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,96-40-06,08/25/1996,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,96-40-13,08/25/1996,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,96-40-07,09/08/1996,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,96-40-08,09/22/1996,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,96-40-14,09/22/1996,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,97-40-01,06/22/1997,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,97-40-11,06/22/1997,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,97-40-02,07/06/1997,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,97-40-03,07/20/1997,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,97-40-12,07/20/1997,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,97-40-04,08/02/1997,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,97-40-05,08/17/1997,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.829268293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,97-40-06,09/02/1997,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,97-40-13,09/02/1997,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,97-40-07,09/14/1997,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,97-40-08,09/27/1997,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.81402439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,97-40-14,09/27/1997,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,98-40-01,06/03/1998,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.423780488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,98-40-11,06/03/1998,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,98-40-02,06/14/1998,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,98-40-03,06/28/1998,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,98-40-04,07/12/1998,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,98-40-12,07/12/1998,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,98-40-05,07/26/1998,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,98-40-06,08/09/1998,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,98-40-13,08/09/1998,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,98-40-07,08/23/1998,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.966463415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,98-40-08,09/13/1998,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,98-40-14,09/13/1998,,,CSL,BS,0703DER0139A_C,42.8106995,-75.8886032,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,99-40-01,06/13/1999,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.225609756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,99-40-02,06/27/1999,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.93597561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,99-40-03,07/11/1999,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,4.161585366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,99-40-04,07/25/1999,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,4.25304878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,99-40-05,08/08/1999,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.271341463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,99-40-06,08/24/1999,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.073170732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,99-40-07,09/05/1999,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,2.62195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703DER0139A,De Ruyter Reservoir,99-40-08,09/19/1999,,,CSL,OW,0703DER0139A_C,42.8106995,-75.8886032,1.5,1.554878049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
